ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0051231	spindle elongation	12	0.9170799794985286	1.7989376452176518	4.2181305932055915e-5	0.0011633735309654592	0.0010285935032572785	219	tags=50%, list=2%, signal=49%	9212/332/24137/3832/55143/9493
GO:0006958	complement activation, classical pathway	26	0.8097999302553311	1.827177488685584	4.248137060489693e-5	0.0011656099779890018	0.0010305708517335552	1529	tags=54%, list=11%, signal=48%	3500/714/3502/713/1191/3494/3493/708/3507/712/3501/3503/710/715
GO:0030168	platelet activation	107	0.6215042403688046	1.6912393361547344	4.2727624287799596e-5	0.0011663545850459345	0.0010312291940121564	2184	tags=36%, list=16%, signal=30%	10398/340205/6403/388931/2623/5196/2815/22915/375033/51206/1192/3690/71/9158/2811/239/81027/9002/3043/1465/7450/150/6532/5478/83706/5154/60/11117/3315/23657/29071/5028/10627/2207/2923/7414/65991/2778
GO:0006487	protein N-linked glycosylation	59	0.6888982841896545	1.7566168237240831	4.456294734024283e-5	0.0012102477994495539	0.0010700372586370875	1990	tags=39%, list=14%, signal=34%	91319/746/51465/6185/1603/6184/9761/58505/100128731/9526/10195/29880/1650/56052/199857/3703/1798/11282/79053/91869/2530/64116/4248
GO:0034502	protein localization to chromosome	103	0.6415398179889155	1.7479584612872339	4.505464183809205e-5	0.001217390144691188	0.0010763521435111383	629	tags=17%, list=5%, signal=17%	5347/9212/3009/1058/701/157570/7272/983/57082/8970/79035/8365/675/3012/8294/8364/2146/10856
GO:0070527	platelet aggregation	57	0.7040401633388672	1.784402879007185	4.565229088852978e-5	0.0012273088100992122	0.0010851217042138045	2334	tags=47%, list=17%, signal=40%	10398/388931/2623/22915/375033/51206/1192/3690/71/9158/239/81027/9002/3043/1465/6532/5478/83706/60/11117/3315/23657/10627/2923/7414/2778/5912
GO:1904666	regulation of ubiquitin protein ligase activity	18	0.8452771206608668	1.777971858474153	4.607131589932928e-5	0.0012323498217694962	0.001089578700798208	635	tags=33%, list=5%, signal=32%	5347/11065/991/4085/26271/10459
GO:0051653	spindle localization	46	0.7387260176097963	1.8278083616534406	4.785134117301174e-5	0.0012735634453197072	0.0011260176125501866	610	tags=20%, list=4%, signal=19%	5347/259266/9700/1058/10403/10615/4085/89958/1072
GO:0072599	establishment of protein localization to endoplasmic reticulum	41	0.7578584038853787	1.8382609427718681	4.902532639366956e-5	0.0012983174745945427	0.0011479038193563584	1649	tags=49%, list=12%, signal=43%	10952/23480/6727/28972/9789/3309/439/8266/6747/6731/9697/128866/4121/6262/58477/29927/90637/60559/6029/6449
GO:0006268	DNA unwinding involved in DNA replication	21	0.8417588114125888	1.832458790803592	5.0824165541114264e-5	0.0013392922434423327	0.0011841315483810415	696	tags=52%, list=5%, signal=50%	51659/8318/5888/4171/3159/9401/4173/4175/4176/9837/4174
GO:0045840	positive regulation of mitotic nuclear division	30	0.7870509033774756	1.8252124422418452	5.3417980273959255e-5	0.0013976898199138808	0.0012357636047806366	879	tags=27%, list=6%, signal=25%	11065/991/9700/9787/1950/6790/51529/8877
GO:1902969	mitotic DNA replication	16	0.8769539141403282	1.8150504461493477	5.356541861026333e-5	0.0013976898199138808	0.0012357636047806366	603	tags=50%, list=4%, signal=48%	7083/8318/5888/4171/4173/4175/675/9837
GO:0009116	nucleoside metabolic process	46	0.7358134902565687	1.8206019796892607	5.8867305009277753e-5	0.0015285398271433438	0.0013514542782874497	1671	tags=37%, list=12%, signal=33%	7083/1841/9582/7378/2079/4521/200315/3251/27350/51251/164668/4833/10591/51071/56952/1716/23463
GO:0035825	homologous recombination	45	0.7338886318031479	1.8087582190987326	5.952381770454851e-5	0.0015380838914626782	0.0013598926364692713	1576	tags=29%, list=11%, signal=26%	29128/7153/8438/9319/5888/10635/672/146956/201254/5932/9985/83990/29893
GO:0032543	mitochondrial translation	127	0.6009925818260525	1.6574669753055309	6.008932270508234e-5	0.0015451954819282769	0.0013661803295927952	3089	tags=52%, list=22%, signal=41%	64960/51253/54998/7284/10573/122704/64976/708/65003/90480/6472/64975/29093/54516/2617/65993/64979/51073/84300/6183/51258/128308/6150/65005/79590/55052/6182/3035/3396/51204/65008/51021/116541/28998/28958/118487/57129/54948/219927/51116/28957/51642/55168/124995/84769/51264/78988/51023/64963/9553/7818/64928/64981/11222/84545/5188/63931/56945/81554/26995/64969/29088/9801/51650/51649/64949
GO:0051052	regulation of DNA metabolic process	455	0.4915767650332509	1.4197857644463496	6.386364114998289e-5	0.0016343565473142254	0.00144501183998772	1437	tags=15%, list=10%, signal=13%	890/2305/9212/3009/81620/3006/990/5888/10721/157570/4751/4171/90381/983/3007/3008/80119/4173/144455/8971/1111/1950/79733/4175/7027/10635/79035/26271/79075/79000/55010/672/4176/10189/116028/8914/10474/10856/10459/5111/4174/83443/51053/10923/55611/8607/6880/25849/5531/9131/79915/1017/387893/10574/5984/1763/6742/7468/54962/4358/3146/60/7203/79184/581/3005
GO:0051785	positive regulation of nuclear division	34	0.7825966362401335	1.859327759715363	6.586113502044023e-5	0.0016774106302095855	0.001483077988800747	879	tags=26%, list=6%, signal=25%	11065/991/9700/9787/1950/6790/10635/51529/8877
GO:0042558	pteridine-containing compound metabolic process	27	0.797595670603715	1.8028534246241268	6.639007625318398e-5	0.001682447557854422	0.001487531374505299	846	tags=37%, list=6%, signal=35%	7298/8836/1719/160428/5092/6472/25902/6470/4522/441024
GO:1901978	positive regulation of cell cycle checkpoint	17	0.8615796602917087	1.7992603780360454	6.669104540809375e-5	0.001682447557854422	0.001487531374505299	275	tags=29%, list=2%, signal=29%	9212/332/55143/10403/4085
GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	62	0.6895712531273472	1.7650199002062266	6.949953281257786e-5	0.0017450283639686415	0.0015428620218720735	596	tags=19%, list=4%, signal=19%	5347/9212/51514/63967/990/90381/983/4998/1111/79035/672/29980
GO:0030970	retrograde protein transport, ER to cytosol	27	0.7952647772586019	1.7975847663245026	7.560016391638565e-5	0.0018804657594715928	0.0016626086220863762	1170	tags=44%, list=8%, signal=41%	91319/7353/51465/10952/7184/55829/550/81502/10134/55741/55432/27248
GO:1903513	endoplasmic reticulum to cytosol transport	27	0.7952647772586019	1.7975847663245026	7.560016391638565e-5	0.0018804657594715928	0.0016626086220863762	1170	tags=44%, list=8%, signal=41%	91319/7353/51465/10952/7184/55829/550/81502/10134/55741/55432/27248
GO:0003203	endocardial cushion morphogenesis	20	-0.7554134558521663	-2.023145442296714	7.99325740944954e-5	0.001969819869930551	0.0017416108127509208	1567	tags=45%, list=11%, signal=40%	324/4194/4851/9241/11096/8642/4089/7048/7046
GO:0033260	nuclear DNA replication	39	0.7540106011527997	1.8204613224843549	7.973359751499904e-5	0.001969819869930551	0.0017416108127509208	1298	tags=41%, list=9%, signal=37%	7083/81620/8318/5888/4171/4173/2237/4175/675/29980/9837/5111/51053/79915/1763/54962
GO:0050878	regulation of body fluid levels	244	0.5369823715715045	1.5285780634463237	8.180078600847059e-5	0.002006569511166308	0.0017741029068342083	3096	tags=40%, list=22%, signal=31%	4830/857/10398/2621/340205/6403/80739/388931/2623/5196/7035/2815/22915/375033/51206/1192/3690/966/71/1535/9158/2811/5627/5021/133/3998/239/7466/81027/9002/2162/4580/3043/1465/302/7450/2821/150/2048/6532/5478/3673/83706/5154/60/2152/11117/710/3315/23657/2161/2153/29071/196527/4513/4645/5028/79001/7494/10627/2207/7001/2923/8835/7392/7414/65991/112/2778/6915/100/8673/5912/5054/10758/2039/5359/2157/7094/7421/50808/2771/5265/4778/84062/308/5270/5023/9612/540/6484/10855/360/7056/948/6722/7057
GO:0006275	regulation of DNA replication	112	0.617179346528553	1.6856969747317712	8.690783185184121e-5	0.0021220660043456455	0.0018762188131800194	1298	tags=24%, list=9%, signal=22%	890/81620/990/157570/4171/90381/983/4173/144455/1950/79733/4175/26271/79075/4176/8914/10856/5111/4174/51053/8607/79915/1017/5984/1763/6742/54962
GO:0009636	response to toxic substance	160	0.5813942561678975	1.6330051177600202	8.735711722401688e-5	0.002123296506773707	0.0018773067585127587	2393	tags=38%, list=17%, signal=32%	7298/10549/6382/983/1719/11315/7295/3045/25824/4493/5052/3040/4131/241/4502/9588/55829/8683/3049/6280/84883/6415/5742/9446/89872/3043/2876/3039/9131/4501/84817/4494/4357/5292/6532/51714/642/4257/2235/581/23657/5445/83990/1267/4259/2936/1728/6571/7001/10935/64116/2954/2882/55937/4258/4353/10327/9403/2879/6715/51109
GO:0090306	meiotic spindle assembly	11	0.9164496825099604	1.778870635758058	9.579546172497434e-5	0.002317814739827447	0.0020492895185280397	313	tags=45%, list=2%, signal=44%	259266/9133/10403/6790/26271
GO:0044818	mitotic G2/M transition checkpoint	52	0.7155998446591488	1.7977822920065942	9.93960809752127e-5	0.00238326729293269	0.0021071592130876052	596	tags=21%, list=4%, signal=20%	5347/51514/63967/990/90381/983/4998/1111/79035/672/29980
GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	18	0.8333366133742394	1.7528559699535564	9.915306518966189e-5	0.00238326729293269	0.0021071592130876052	1687	tags=72%, list=12%, signal=64%	9377/1337/1351/1329/1347/1345/1327/1340/4697/1349/1350/4513/4514
GO:0006213	pyrimidine nucleoside metabolic process	21	0.8336890516858556	1.8148914045755709	1.0056659154498057e-4	0.0024005200304660613	0.0021224131734605056	1250	tags=43%, list=9%, signal=39%	7083/1841/9582/7378/2079/200315/27350/51251/164668
GO:0051781	positive regulation of cell division	59	0.6743788287236074	1.719593767739886	1.1344988971409004e-4	0.002695954298875452	0.002383620568194063	1634	tags=29%, list=12%, signal=26%	9212/332/990/9928/55143/9493/11113/4192/5473/26073/9270/6886/998/5154/29127/1894/8555
GO:0000076	DNA replication checkpoint signaling	17	0.8540594534376237	1.7835557243043068	1.2266774156363547e-4	0.002902046170414363	0.0025658361288000667	1298	tags=53%, list=9%, signal=48%	81620/63967/8318/990/90381/4998/8914/1763/54962
GO:1990748	cellular detoxification	82	0.6382021449645363	1.70036854477256	1.2848960451923732e-4	0.0030263281630792047	0.0026757197103190965	2292	tags=46%, list=17%, signal=39%	10549/1719/11315/7295/3045/25824/5052/3040/241/9588/55829/3049/6280/84883/6415/5742/9446/3043/2876/3039/84817/5292/51714/4257/4259/2936/1728/7001/10935/64116/2954/2882/55937/4258/4353/10327/9403/2879
GO:0098869	cellular oxidant detoxification	68	0.6741205453331512	1.7515471425323903	1.3064461258151374e-4	0.003063529835997346	0.0027086114669693856	2292	tags=50%, list=17%, signal=42%	10549/1719/11315/7295/3045/25824/5052/3040/241/9588/55829/3049/6280/6415/5742/9446/3043/2876/3039/84817/51714/4257/4259/2936/1728/7001/10935/2954/2882/55937/4258/4353/9403/2879
GO:0048144	fibroblast proliferation	81	0.6519146562974212	1.7372894723355108	1.4105281965040502e-4	0.003293088416662745	0.002911575053817917	1955	tags=30%, list=14%, signal=26%	890/990/891/983/1869/857/2621/79733/5052/3690/2335/1163/8877/2876/4602/26528/6277/5154/581/3265/1019/4921/55845/4724
GO:0034109	homotypic cell-cell adhesion	70	0.6615394621933036	1.7276869722294224	1.425007803329378e-4	0.0033123653000533973	0.0029286186571756603	2184	tags=40%, list=16%, signal=34%	10398/388931/2623/22915/375033/51206/1192/3690/71/9158/4267/239/81027/9002/3043/1465/6532/5478/83706/60/11117/3315/23657/9414/10627/2923/7414/2778
GO:0007292	female gamete generation	98	0.6248568757946757	1.700879426532372	1.4368901105558542e-4	0.0033254635036907877	0.0029401993978467847	1351	tags=18%, list=10%, signal=17%	5347/259266/9133/7153/9319/23397/7272/10403/6790/26271/4192/675/283/78995/8654/3021/9985/3020
GO:2000242	negative regulation of reproductive process	37	0.7475799020368545	1.783587750362192	1.4731713011717186e-4	0.00339467135763509	0.0030013893313004117	1074	tags=27%, list=8%, signal=25%	9088/9319/10549/7272/26271/397/55840/811/8372/598
GO:0002227	innate immune response in mucosa	12	0.9011196278628487	1.7676299315719612	1.7549881795019199e-4	0.004026638827365828	0.003560141629107569	1364	tags=83%, list=10%, signal=75%	8347/8343/8349/85236/8970/8339/6036/2197/6037/820
GO:0006661	phosphatidylinositol biosynthetic process	113	-0.4319765127815591	-1.6758656752297978	1.8574249638058277e-4	0.00424337900529546	0.003751771860481525	2590	tags=34%, list=19%, signal=28%	122809/5155/5286/9107/5298/64924/3612/8897/9487/51447/5294/26751/56623/5287/23049/93210/55650/129303/3707/5290/7405/5289/23167/8867/472/200576/8776/4534/3635/9110/3631/8394/9655/8396/22908/30849/5293/9807
GO:0046488	phosphatidylinositol metabolic process	132	-0.4346857005956782	-1.6462022191084904	1.8790460634414096e-4	0.004274428288760095	0.003779223998941314	2407	tags=31%, list=17%, signal=26%	5286/9107/5298/64924/3612/55326/8897/3633/9487/51447/5294/26751/56623/5287/23049/5335/93210/55650/129303/3707/5290/66036/253430/7405/5289/23167/8867/472/200576/8776/4534/3635/9110/3631/8394/9655/8396/22908/30849/5293/9807
GO:0031570	DNA integrity checkpoint signaling	129	0.5956259398487538	1.6468994819938165	1.9885226571033875e-4	0.004504215363302694	0.003982389608022058	1634	tags=22%, list=12%, signal=20%	5347/51514/81620/51512/63967/8318/990/5888/90381/983/4998/1869/1111/675/672/29980/8914/51065/146956/79968/84444/1017/1763/54962/79184/51499/11200/83990/8555
GO:0032467	positive regulation of cytokinesis	33	0.7583219245795951	1.7906369339837345	2.0216336675498502e-4	0.004559811869647395	0.0040315451059836655	555	tags=24%, list=4%, signal=23%	9212/332/990/9928/55143/9493/11113/26073
GO:0072527	pyrimidine-containing compound metabolic process	75	0.6606663046990854	1.7400685753413965	2.0360991081607658e-4	0.004573061414658125	0.004043259654713207	1327	tags=24%, list=10%, signal=22%	7083/7298/4830/1841/9582/56953/1854/4913/7378/2079/6470/200315/27350/79077/51251/164668/4833/6240
GO:0048146	positive regulation of fibroblast proliferation	38	0.737597653188346	1.769292800972599	2.048689291038118e-4	0.00458200550260332	0.004051167545436278	1955	tags=42%, list=14%, signal=36%	890/990/891/1869/2621/3690/2335/8877/4602/6277/5154/3265/1019/4921/55845/4724
GO:0002251	organ or tissue specific immune response	20	0.8252590494809035	1.779091444547882	2.0822991056646434e-4	0.004637689598097446	0.0041004004851031145	1364	tags=55%, list=10%, signal=50%	8347/8343/8349/85236/8970/8339/6036/2197/2867/6037/820
GO:0007144	female meiosis I	10	0.9170680226410277	1.7436765885723366	2.1148050455326015e-4	0.0046904613572375155	0.004147058490603623	313	tags=50%, list=2%, signal=49%	9133/9319/10403/6790/26271
GO:1901623	regulation of lymphocyte chemotaxis	20	-0.7348134362877743	-1.96797454830475	2.1337718230378898e-4	0.0047125304700312495	0.0041665708358977855	1884	tags=35%, list=14%, signal=30%	6375/8740/6348/80024/6351/4739/100528032
GO:0048638	regulation of developmental growth	197	-0.3610944299737044	-1.4234881324792361	2.1424617203598766e-4	0.0047125304700312495	0.0041665708358977855	1974	tags=26%, list=14%, signal=23%	10500/57678/4092/23011/1027/23394/154/8195/10743/23369/8829/583/57154/4897/5727/57609/5830/1385/10505/53335/10439/6049/8292/5290/83481/7852/585/6198/32/9706/6789/4851/2254/5997/23111/9241/4534/6777/79068/27185/51738/5467/6776/25942/6259/9113/10507/9798/54910/118813/7046
GO:0018279	protein N-linked glycosylation via asparagine	22	0.8115222092819809	1.7855307540474603	2.1937848546681204e-4	0.004805562461480825	0.00424882481491062	1479	tags=50%, list=11%, signal=45%	91319/51465/6185/1603/6184/58505/100128731/29880/1650/3703/79053
GO:0045910	negative regulation of DNA recombination	44	0.7176064366620345	1.760641241622065	2.4286010824412023e-4	0.005283613068324965	0.004671491942312095	635	tags=20%, list=5%, signal=20%	3009/3006/10721/3007/3008/8971/55010/116028/10459
GO:0042742	defense response to bacterium	176	0.5549753007230642	1.5632674683712664	2.431871504301365e-4	0.005283613068324965	0.004671491942312095	1491	tags=20%, list=11%, signal=18%	3500/6035/3512/140823/8347/3502/8343/3148/3494/8349/85236/3493/8970/6403/8339/3934/5473/6279/6283/28912/1535/6280/3507/51316/1991/2197/3501/283/3503/2209/6037/51257/820/11117/3592/1051
GO:0000727	double-strand break repair via break-induced replication	11	0.8986753726022269	1.7443698894878041	2.53874848540552e-4	0.0054933976373225946	0.004856972391205854	696	tags=64%, list=5%, signal=60%	51659/8318/4171/4173/4175/4176/4174
GO:0030174	regulation of DNA-templated DNA replication initiation	14	0.8667769422086639	1.7594929384906506	2.575244006284532e-4	0.00554980722487958	0.0049068467726819266	1128	tags=64%, list=8%, signal=59%	81620/4171/90381/4173/4175/4176/4174/51053/1017
GO:0051438	regulation of ubiquitin-protein transferase activity	36	0.7453978599274664	1.779719613434694	2.6041444175473126e-4	0.005589459973630784	0.004941905641279301	967	tags=22%, list=7%, signal=21%	5347/11065/991/11315/4085/26271/10459/7332
GO:0097009	energy homeostasis	48	-0.5567504427207207	-1.8584580063046114	2.6876305887251314e-4	0.005700460385156128	0.005040046349413775	2077	tags=33%, list=15%, signal=28%	8013/23178/2308/154/130399/7442/9975/5290/55198/79718/32/5562/5467/23411/6653/23378
GO:0007131	reciprocal meiotic recombination	38	0.7330318680728525	1.7583407450641892	2.687987143855323e-4	0.005700460385156128	0.005040046349413775	1576	tags=26%, list=11%, signal=23%	7153/8438/9319/5888/10635/146956/201254/9985/83990/29893
GO:0140527	reciprocal homologous recombination	38	0.7330318680728525	1.7583407450641892	2.687987143855323e-4	0.005700460385156128	0.005040046349413775	1576	tags=26%, list=11%, signal=23%	7153/8438/9319/5888/10635/146956/201254/9985/83990/29893
GO:1901976	regulation of cell cycle checkpoint	44	0.7146852884738493	1.7534742295800163	2.797858134284064e-4	0.005909920178092886	0.005225239648447807	974	tags=27%, list=7%, signal=25%	9212/332/5888/891/55143/57082/10403/4085/675/672/79968/25906
GO:0090235	regulation of metaphase plate congression	13	0.8920344026613931	1.783692440550739	2.988895158176035e-4	0.006288493647024124	0.005559954338342024	253	tags=31%, list=2%, signal=30%	9212/332/55143/10615
GO:0071897	DNA biosynthetic process	163	0.5675726007600604	1.5955213850262675	3.052043569822269e-4	0.006396073985103912	0.005655071197959123	2003	tags=22%, list=14%, signal=19%	7083/890/9212/51514/7298/10721/1063/9768/4751/80119/1111/5427/7027/79075/26073/10459/55505/5111/8877/1032/25849/55651/78995/10574/5984/6240/7203/94/5245/54433/22948/10694/56655/199990/3183/55135
GO:0070972	protein localization to endoplasmic reticulum	63	0.6682025730941659	1.7217948341535632	3.099286331575116e-4	0.006469608291362488	0.0057200863523105645	2723	tags=52%, list=20%, signal=42%	10952/23480/6727/10945/28972/9789/3309/10134/439/8266/6747/6731/9697/128866/4121/6262/11014/11079/58477/29927/90637/60559/65992/6029/6449/689/11345/11231/8733/51608/9218/6729/57142
GO:0007389	pattern specification process	230	-0.35062428343470037	-1.4621300072518817	3.1867248122396106e-4	0.006626146943574784	0.005858489570527672	2373	tags=28%, list=17%, signal=23%	5663/54475/1952/23272/4040/51684/55172/204851/83852/8312/221322/5916/441478/7471/92/221400/57669/123872/718/84976/8195/324/10818/199221/57728/4297/54903/144165/8829/5727/7476/3280/51176/3212/497189/8861/26005/5567/7289/200894/8313/4853/79659/93/79809/7832/84100/472/4851/25914/1399/9241/26160/57585/9968/57534/6045/54880/8642/23552/4089/7048/7046/54778
GO:0032007	negative regulation of TOR signaling	63	-0.5227661936226092	-1.8439054034767473	3.2075636466806056e-4	0.00664352579427271	0.005873855033507675	1525	tags=25%, list=11%, signal=23%	7248/83667/7337/27244/5567/55284/55846/406/5562/472/81788/4534/154743/23411/4864/10016
GO:0046839	phospholipid dephosphorylation	32	-0.655534511166586	-1.9593621382327977	3.3362551979487803e-4	0.006856712902965774	0.006062343828501929	2361	tags=41%, list=17%, signal=34%	9107/2053/8897/3633/56623/66036/8867/8776/4534/3635/9110/22908/81537
GO:0006611	protein export from nucleus	57	0.671833302448297	1.7027739914954705	3.3277908572983134e-4	0.006856712902965774	0.006062343828501929	875	tags=21%, list=6%, signal=20%	3429/11315/2621/7295/10541/7531/27351/10204/1020/811/5901/55437
GO:1905515	non-motile cilium assembly	54	-0.5446694341100397	-1.8559669463040165	3.4110546896861115e-4	0.006983478505076604	0.00617442328647231	2249	tags=33%, list=16%, signal=28%	9857/221322/10801/8195/54903/583/5108/22994/26005/200894/79659/585/57096/79738/26160/27185/57562/11190
GO:0098754	detoxification	95	0.6140523120272192	1.6658307849722651	3.510758717727262e-4	0.007160064618567898	0.0063305514123648265	2292	tags=44%, list=17%, signal=37%	10549/1719/11315/7295/3045/25824/4493/5052/3040/241/4502/9588/55829/3049/6280/84883/6415/5742/9446/3043/2876/3039/4501/84817/4494/5292/51714/4257/4259/2936/1728/7001/10935/64116/2954/2882/55937/4258/4353/10327/9403/2879
GO:0051293	establishment of spindle localization	42	0.7135506785117406	1.741802161773013	3.7101765464169823e-4	0.0075092280443260825	0.006639263293588284	610	tags=19%, list=4%, signal=18%	5347/9700/1058/10403/10615/4085/89958/1072
GO:0000022	mitotic spindle elongation	10	0.9090179621095222	1.7283705243122913	3.6975994812963486e-4	0.0075092280443260825	0.006639263293588284	219	tags=50%, list=2%, signal=49%	9212/332/24137/55143/9493
GO:0006760	folic acid-containing compound metabolic process	21	0.8139677350150173	1.7719592729367541	3.870566089066598e-4	0.007804175489432387	0.006900040264839218	846	tags=43%, list=6%, signal=40%	7298/8836/1719/160428/6472/25902/6470/4522/441024
GO:0033314	mitotic DNA replication checkpoint signaling	10	0.9086246805003013	1.7276227543347278	3.904935632551378e-4	0.00784376315927207	0.006935041594096211	127	tags=40%, list=1%, signal=40%	63967/990/90381/4998
GO:0071312	cellular response to alkaloid	27	0.7652702347865757	1.7297862994963222	4.0816723134301644e-4	0.008167948016687505	0.0072216687429150234	2027	tags=48%, list=15%, signal=41%	890/5888/1111/6507/598/6262/7052/6506/6263/79041/641/839/1393
GO:0090407	organophosphate biosynthetic process	493	0.4705940185655585	1.359278500366959	4.177932952437355e-4	0.008329264833641962	0.007364296562328962	2633	tags=28%, list=19%, signal=23%	7083/6241/7298/11332/4830/2171/30968/4715/4728/1841/6622/2224/4694/54539/4713/4696/516/521/4726/374291/79993/145567/518/4710/1854/38/522/4706/10476/513/8818/4709/54344/7378/84833/539/4722/9556/9551/9468/514/4716/4700/10654/6470/4522/4712/441024/4695/2617/6390/509/55967/3251/114971/4717/2987/2023/4704/8760/11001/4707/4702/2983/498/10606/4923/4833/6240/5154/109/3992/8566/81490/6576/1716/226/4714/4708/5160/60386/27315/824/23446/506/4729/11261/7114/517/2982/7167/3613/158/10555/65990/5028/8833/2180/515/10632/4725/8835/4724/7371/51604/10554/790955/7415/9605/112/79143/4718/2539/10327/9488/318/205/100/4597/6391/126328/54675/84174/8733/5359/80055/3735/4509/80025/9218/79877/4199/171586/3417/142/50808
GO:0007064	mitotic sister chromatid cohesion	30	0.7510156560485113	1.7416448083037603	4.2764029061677817e-4	0.008484132385701995	0.007501222281948964	340	tags=20%, list=2%, signal=20%	991/699/113130/157570/151648/79075
GO:0097237	cellular response to toxic substance	88	0.6223971811733735	1.6717101825408245	4.2874912864058546e-4	0.008484132385701995	0.007501222281948964	2292	tags=43%, list=17%, signal=36%	10549/1719/11315/7295/3045/25824/5052/3040/241/9588/55829/3049/6280/84883/6415/5742/9446/3043/2876/3039/84817/5292/51714/4257/4259/2936/1728/7001/10935/64116/2954/2882/55937/4258/4353/10327/9403/2879
GO:0045859	regulation of protein kinase activity	396	0.4888412926126927	1.4080194291564943	4.5386700050664366e-4	0.008947903865543942	0.007911264558538807	1875	tags=18%, list=14%, signal=16%	5347/890/22974/9088/9133/63967/990/993/1033/891/9928/7345/1031/857/1062/1191/11315/2621/7295/1950/5468/6622/7804/808/5577/3690/2146/6283/899/9134/9270/23531/6547/1991/1029/898/55437/1032/283/10961/2209/56647/5605/150/2048/11331/5478/11006/10899/51637/10253/5154/60/1958/8812/3315/4665/5245/84313/10221/1894/6895/3265/9555/896/11261/8754/5575/641/29108/7532/4921/55294
GO:0046856	phosphatidylinositol dephosphorylation	25	-0.6701137080165499	-1.9003447856354776	4.881200228505916e-4	0.009587685910087452	0.008476926091143892	2361	tags=44%, list=17%, signal=37%	9107/8897/3633/56623/66036/8867/8776/4534/3635/9110/22908
GO:0009069	serine family amino acid metabolic process	26	0.7691714660098278	1.7355061850762539	5.313445484161125e-4	0.010398334673599144	0.009193658962726158	1492	tags=46%, list=11%, signal=41%	2731/1719/26227/29968/6472/5723/6470/10247/4522/4357/51380/23657
GO:0007095	mitotic G2 DNA damage checkpoint signaling	36	0.7346676468933457	1.7541000461944347	5.409447919084815e-4	0.010547432700838267	0.009325483572866092	596	tags=22%, list=4%, signal=21%	5347/51514/63967/90381/983/1111/672/29980
GO:0051988	regulation of attachment of spindle microtubules to kinetochore	21	0.8093752719086025	1.7619617543165824	5.533917686327372e-4	0.010750745928584162	0.009505242403215397	253	tags=29%, list=2%, signal=28%	9212/332/891/55143/4751/10615
GO:0051782	negative regulation of cell division	11	0.8860140307749153	1.7197936474793891	5.58199962240486e-4	0.010804721450931297	0.009552964712640048	242	tags=36%, list=2%, signal=36%	9212/259266/144455/79733
GO:0072132	mesenchyme morphogenesis	27	-0.6591324730719588	-1.9144900574156227	5.757912186466054e-4	0.011104842959622756	0.009818316317959468	1567	tags=37%, list=11%, signal=33%	324/4194/51176/4851/9241/11096/8642/4089/7048/7046
GO:0045842	positive regulation of mitotic metaphase/anaphase transition	13	0.8776223979940507	1.7548745118905609	5.803674085378373e-4	0.011112574516715497	0.009825152152868877	563	tags=38%, list=4%, signal=37%	11065/991/9700/9787/51529
GO:1902101	positive regulation of metaphase/anaphase transition of cell cycle	13	0.8776223979940507	1.7548745118905609	5.803674085378373e-4	0.011112574516715497	0.009825152152868877	563	tags=38%, list=4%, signal=37%	11065/991/9700/9787/51529
GO:0071900	regulation of protein serine/threonine kinase activity	221	0.5190123545191501	1.473092541929864	6.015663993956345e-4	0.011477196931838575	0.010147532056962392	1802	tags=18%, list=13%, signal=16%	5347/890/9088/9133/990/993/1033/891/7345/1031/1950/5468/6622/808/5577/2146/6283/899/9134/6547/1991/1029/898/1032/10961/56647/5605/150/10253/5154/60/8812/10221/3265/9555/896/8754/5575/641/29108
GO:0009611	response to wounding	377	0.48028690965428456	1.3825048668279345	6.371791777804376e-4	0.012113231297590248	0.010709880089685476	1929	tags=25%, list=14%, signal=22%	983/1719/857/10398/2621/340205/5468/6790/6403/80739/388931/4192/2623/5196/7035/2815/4131/6281/22915/375033/51206/1192/3690/4638/966/71/51330/9158/2811/5627/3998/27243/2335/239/135228/5879/81027/9002/2162/79602/3043/94121/1465/25828/128866/2876/302/2624/6507/1230/5792/83999/7450/5605/150/2048/6532/5478/706/7429/3673/7168/83706/5154/60/6506/581/2152/947/11117/56963/710/3315/23657/2161/94/2153/29071/2281/196527/5025/3265/7076/5028/79001/7494/177/4921/10627/4914/2207/7001/2923/2896
GO:0141060	disruption of anatomical structure in another organism	46	0.692619166297936	1.7137275165926336	6.460352022319585e-4	0.012237883919860195	0.010820091362349078	1712	tags=26%, list=12%, signal=23%	140823/85236/8970/2597/5196/6283/1460/1991/3151/598/820/383
GO:0044774	mitotic DNA integrity checkpoint signaling	82	0.6101851283954656	1.625722519107656	6.629369625626779e-4	0.01251352287844374	0.011063796788420057	677	tags=16%, list=5%, signal=15%	5347/51514/51512/63967/990/90381/983/4998/1111/672/29980/51065/146956
GO:0009162	deoxyribonucleoside monophosphate metabolic process	18	0.8058448261072442	1.6950292254396866	6.653533232158577e-4	0.01251475526317318	0.011064886397984378	1559	tags=44%, list=11%, signal=39%	7083/7298/56953/1854/7378/6470/10591/1716
